datetime,seat,variable,value
2022-02-11 11:22:01.361929,Gellibrand (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Gippsland (VIC),Coalition,1.01
2022-02-11 11:22:01.361929,Goldstein (VIC),Coalition,1.50
2022-02-11 11:22:01.361929,Gorton (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Hawke (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Higgins (VIC),Coalition,1.50
2022-02-11 11:22:01.361929,Holt (VIC),Coalition,12.00
2022-02-11 11:22:01.361929,Hotham (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Indi (VIC),Coalition,4.10
2022-02-11 11:22:01.361929,Isaacs (VIC),Coalition,12.00
2022-02-11 11:22:01.361929,Jagajaga (VIC),Coalition,12.00
2022-02-11 11:22:01.361929,Kooyong (VIC),Coalition,1.30
2022-02-11 11:22:01.361929,La Trobe (VIC),Coalition,1.85
2022-02-11 11:22:01.361929,Lalor (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Macnamara (VIC),Coalition,15.00
2022-02-11 11:22:01.361929,Mallee (VIC),Coalition,1.02
2022-02-11 11:22:01.361929,Maribyrnong (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,McEwen (VIC),Coalition,12.00
2022-02-11 11:22:01.361929,Melbourne (VIC),Coalition,21.00
2022-02-11 11:22:01.361929,Menzies (VIC),Coalition,1.12
2022-02-11 11:22:01.361929,Monash (VIC),Coalition,1.10
2022-02-11 11:22:01.361929,Nicholls (VIC),Coalition,1.07
2022-02-11 11:22:01.361929,Scullin (VIC),Coalition,14.00
2022-02-11 11:22:01.361929,Wannon (VIC),Coalition,1.02
2022-02-11 11:22:01.361929,Wills (VIC),Coalition,21.00
2022-02-11 11:22:01.361929,Blair (QLD),Coalition,10.00
2022-02-11 11:22:01.361929,Bowman (QLD),Coalition,1.15
2022-02-11 11:22:01.361929,Bonner (QLD),Coalition,1.25
2022-02-11 11:22:01.361929,Brisbane (QLD),Coalition,1.51
2022-02-11 11:22:01.361929,Capriconia (QLD),Coalition,1.05
2022-02-11 11:22:01.361929,Dawson (QLD),Coalition,1.08
2022-02-11 11:22:01.361929,Dickson (QLD),Coalition,1.40
2022-02-11 11:22:01.361929,Fadden (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Fairfax (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Fisher (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Flynn (QLD),Coalition,1.87
2022-02-11 11:22:01.361929,Forde (QLD),Coalition,1.02
2022-02-11 11:22:01.361929,Griffith (QLD),Coalition,9.00
2022-02-11 11:22:01.361929,Groom (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Herbert (QLD),Coalition,1.15
2022-02-11 11:22:01.361929,Hinkler (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Kennedy (QLD),Coalition,14.00
2022-02-11 11:22:01.361929,Leichhardt (QLD),Coalition,1.60
2022-02-11 11:22:01.361929,Lilley (QLD),Coalition,4.50
2022-02-11 11:22:01.361929,Longman (QLD),Coalition,2.15
2022-02-11 11:22:01.361929,Maranoa (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,McPherson (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Moncrieff (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Moreton (QLD),Coalition,9.00
2022-02-11 11:22:01.361929,Oxley (QLD),Coalition,9.00
2022-02-11 11:22:01.361929,Petrie (QLD),Coalition,1.10
2022-02-11 11:22:01.361929,Rankin (QLD),Coalition,10.00
2022-02-11 11:22:01.361929,Ryan (QLD),Coalition,1.05
2022-02-11 11:22:01.361929,Wide Bay (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Wright (QLD),Coalition,1.01
2022-02-11 11:22:01.361929,Brand (WA),Coalition,12.00
2022-02-11 11:22:01.361929,Burt (WA),Coalition,12.00
2022-02-11 11:22:01.361929,Canning (WA),Coalition,1.05
2022-02-11 11:22:01.361929,Cowan (WA),Coalition,6.50
2022-02-11 11:22:01.361929,Curtin (WA),Coalition,1.28
2022-02-11 11:22:01.361929,Durack (WA),Coalition,1.01
2022-02-11 11:22:01.361929,Forrest (WA),Coalition,1.01
2022-02-11 11:22:01.361929,Fremantle (WA),Coalition,9.00
2022-02-11 11:22:01.361929,Hasluck (WA),Coalition,1.65
2022-02-11 11:22:01.361929,Moore (WA),Coalition,1.01
2022-02-11 11:22:01.361929,O'Connor (WA),Coalition,1.01
2022-02-11 11:22:01.361929,Pearce (WA),Coalition,3.20
2022-02-11 11:22:01.361929,Perth (WA),Coalition,10.00
2022-02-11 11:22:01.361929,Swan (WA),Coalition,4.00
2022-02-11 11:22:01.361929,Adelaide (SA),Coalition,14.00
2022-02-11 11:22:01.361929,Barker (SA),Coalition,1.01
2022-02-11 11:22:01.361929,Boothby (SA),Coalition,1.95
2022-02-11 11:22:01.361929,Grey (SA),Coalition,1.02
2022-02-11 11:22:01.361929,Kingston (SA),Coalition,12.00
2022-02-11 11:22:01.361929,Makin (SA),Coalition,9.00
2022-02-11 11:22:01.361929,Mayo (SA),Coalition,5.00
2022-02-11 11:22:01.361929,Spence (SA),Coalition,14.00
2022-02-11 11:22:01.361929,Sturt (SA),Coalition,1.20
2022-02-11 11:22:01.361929,Hindmarsh (SA),Coalition,9.00
2022-02-11 11:22:01.361929,Bass (TAS),Coalition,2.10
2022-02-11 11:22:01.361929,Clark (TAS),Coalition,14.00
2022-02-11 11:22:01.361929,Lyons (TAS),Coalition,7.00
2022-02-11 11:22:01.361929,Franklin (TAS),Coalition,9.00
2022-02-11 11:22:01.361929,Braddon (TAS),Coalition,1.88
2022-02-11 11:22:01.361929,Fenner (ACT),Coalition,14.00
2022-02-11 11:22:01.361929,Bean (ACT),Coalition,11.00
2022-02-11 11:22:01.361929,Canberra (ACT),Coalition,14.00
2022-02-11 11:22:01.361929,Lingiari (NT),Coalition,6.00
2022-02-11 11:22:01.361929,Solomon (NT),Coalition,7.00
2022-02-11 11:22:01.361929,Banks (NSW),Labor,2.65
2022-02-11 11:22:01.361929,Barton (NSW),Labor,1.02
2022-02-11 11:22:01.361929,Bennelong (NSW),Labor,4.00
2022-02-11 11:22:01.361929,Berowra (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Blaxland (NSW),Labor,1.02
2022-02-11 11:22:01.361929,Bradfield (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Chifley (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Cook (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Cowper (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Cunningham (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Dobell (NSW),Labor,1.65
2022-02-11 11:22:01.361929,Eden-Monaro (NSW),Labor,1.10
2022-02-11 11:22:01.361929,Farrer (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Fowler (NSW),Labor,1.10
2022-02-11 11:22:01.361929,Gilmore (NSW),Labor,1.80
2022-02-11 11:22:01.361929,Grayndler (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Greenway (NSW),Labor,1.10
2022-02-11 11:22:01.361929,Hughes (NSW),Labor,12.00
2022-02-11 11:22:01.361929,Hume (NSW),Labor,21.00
2022-02-11 11:22:01.361929,Hunter (NSW),Labor,1.70
2022-02-11 11:22:01.361929,Kingsford Smith (NSW),Labor,1.03
2022-02-11 11:22:01.361929,Lindsay (NSW),Labor,1.90
2022-02-11 11:22:01.361929,Lyne (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Macarthur (NSW),Labor,1.02
2022-02-11 11:22:01.361929,Mackellar (NSW),Labor,21.00
2022-02-11 11:22:01.361929,Macquarie (NSW),Labor,1.45
2022-02-11 11:22:01.361929,McMahon (NSW),Labor,1.03
2022-02-11 11:22:01.361929,Mitchell (NSW),Labor,14.00
2022-02-11 11:22:01.361929,New England (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Newcastle (NSW),Labor,1.01
2022-02-11 11:22:01.361929,North Sydney (NSW),Labor,10.00
2022-02-11 11:22:01.361929,Page (NSW),Labor,10.00
2022-02-11 11:22:01.361929,Parkes (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Parramatta (NSW),Labor,1.10
2022-02-11 11:22:01.361929,Paterson (NSW),Labor,1.12
2022-02-11 11:22:01.361929,Reid (NSW),Labor,1.75
2022-02-11 11:22:01.361929,Richmond (NSW),Labor,1.07
2022-02-11 11:22:01.361929,Riverina (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Robertson (NSW),Labor,1.80
2022-02-11 11:22:01.361929,Shortland (NSW),Labor,1.10
2022-02-11 11:22:01.361929,Sydney (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Warringah (NSW),Labor,21.00
2022-02-11 11:22:01.361929,Watson (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Wentworth (NSW),Labor,15.00
2022-02-11 11:22:01.361929,Werriwa (NSW),Labor,1.05
2022-02-11 11:22:01.361929,Whitlam (NSW),Labor,1.01
2022-02-11 11:22:01.361929,Calare (NSW),Labor,14.00
2022-02-11 11:22:01.361929,Aston (VIC),Labor,7.00
2022-02-11 11:22:01.361929,Ballarat (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Bendigo (VIC),Labor,1.02
2022-02-11 11:22:01.361929,Bruce (VIC),Labor,1.03
2022-02-11 11:22:01.361929,Calwell (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Casey (VIC),Labor,1.90
2022-02-11 11:22:01.361929,Chisholm (VIC),Labor,1.20
2022-02-11 11:22:01.361929,Cooper (VIC),Labor,1.10
2022-02-11 11:22:01.361929,Corangamite (VIC),Labor,1.15
2022-02-11 11:22:01.361929,Corio (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Deakin (VIC),Labor,1.87
2022-02-11 11:22:01.361929,Dunkley (VIC),Labor,1.07
2022-02-11 11:22:01.361929,Flinders (VIC),Labor,10.00
2022-02-11 11:22:01.361929,Fraser (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Gellibrand (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Gippsland (VIC),Labor,14.00
2022-02-11 11:22:01.361929,Goldstein (VIC),Labor,21.00
2022-02-11 11:22:01.361929,Gorton (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Hawke (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Higgins (VIC),Labor,7.00
2022-02-11 11:22:01.361929,Holt (VIC),Labor,1.02
2022-02-11 11:22:01.361929,Hotham (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Indi (VIC),Labor,12.00
2022-02-11 11:22:01.361929,Isaacs (VIC),Labor,1.02
2022-02-11 11:22:01.361929,Jagajaga (VIC),Labor,1.02
2022-02-11 11:22:01.361929,Kooyong (VIC),Labor,12.00
2022-02-11 11:22:01.361929,La Trobe (VIC),Labor,1.90
2022-02-11 11:22:01.361929,Lalor (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Macnamara (VIC),Labor,1.09
2022-02-11 11:22:01.361929,Mallee (VIC),Labor,15.00
2022-02-11 11:22:01.361929,Maribyrnong (VIC),Labor,1.01
2022-02-11 11:22:01.361929,McEwen (VIC),Labor,1.02
2022-02-11 11:22:01.361929,Melbourne (VIC),Labor,14.00
2022-02-11 11:22:01.361929,Menzies (VIC),Labor,6.00
2022-02-11 11:22:01.361929,Monash (VIC),Labor,6.00
2022-02-11 11:22:01.361929,Nicholls (VIC),Labor,34.00
2022-02-11 11:22:01.361929,Scullin (VIC),Labor,1.01
2022-02-11 11:22:01.361929,Wannon (VIC),Labor,12.00
2022-02-11 11:22:01.361929,Wills (VIC),Labor,1.05
2022-02-11 11:22:01.361929,Blair (QLD),Labor,1.03
2022-02-11 11:22:01.361929,Bowman (QLD),Labor,5.00
2022-02-11 11:22:01.361929,Bonner (QLD),Labor,3.70
2022-02-11 11:22:01.361929,Brisbane (QLD),Labor,2.40
2022-02-11 11:22:01.361929,Capriconia (QLD),Labor,8.00
2022-02-11 11:22:01.361929,Dawson (QLD),Labor,6.50
2022-02-11 11:22:01.361929,Dickson (QLD),Labor,2.75
2022-02-11 11:22:01.361929,Fadden (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Fairfax (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Fisher (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Flynn (QLD),Labor,1.85
2022-02-11 11:22:01.361929,Forde (QLD),Labor,11.00
2022-02-11 11:22:01.361929,Griffith (QLD),Labor,1.20
2022-02-11 11:22:01.361929,Groom (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Herbert (QLD),Labor,5.00
2022-02-11 11:22:01.361929,Hinkler (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Kennedy (QLD),Labor,21.00
2022-02-11 11:22:01.361929,Leichhardt (QLD),Labor,2.25
2022-02-11 11:22:01.361929,Lilley (QLD),Labor,1.18
2022-02-11 11:22:01.361929,Longman (QLD),Labor,1.65
2022-02-11 11:22:01.361929,Maranoa (QLD),Labor,14.00
2022-02-11 11:22:01.361929,McPherson (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Moncrieff (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Moreton (QLD),Labor,1.04
2022-02-11 11:22:01.361929,Oxley (QLD),Labor,1.04
2022-02-11 11:22:01.361929,Petrie (QLD),Labor,6.00
2022-02-11 11:22:01.361929,Rankin (QLD),Labor,1.03
2022-02-11 11:22:01.361929,Ryan (QLD),Labor,8.00
2022-02-11 11:22:01.361929,Wide Bay (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Wright (QLD),Labor,14.00
2022-02-11 11:22:01.361929,Brand (WA),Labor,1.03
2022-02-11 11:22:01.361929,Burt (WA),Labor,1.02
2022-02-11 11:22:01.361929,Canning (WA),Labor,9.00
2022-02-11 11:22:01.361929,Cowan (WA),Labor,1.08
2022-02-11 11:22:01.361929,Curtin (WA),Labor,12.00
2022-02-11 11:22:01.361929,Durack (WA),Labor,14.00
2022-02-11 11:22:01.361929,Forrest (WA),Labor,14.00
2022-02-11 11:22:01.361929,Fremantle (WA),Labor,1.05
2022-02-11 11:22:01.361929,Hasluck (WA),Labor,2.15
2022-02-11 11:22:01.361929,Moore (WA),Labor,14.00
2022-02-11 11:22:01.361929,O'Connor (WA),Labor,14.00
2022-02-11 11:22:01.361929,Pearce (WA),Labor,1.30
2022-02-11 11:22:01.361929,Perth (WA),Labor,1.03
2022-02-11 11:22:01.361929,Swan (WA),Labor,1.22
2022-02-11 11:22:01.361929,Tangney (WA),Labor,6.50
2022-02-11 11:22:01.361929,Adelaide (SA),Labor,1.01
2022-02-11 11:22:01.361929,Barker (SA),Labor,14.00
2022-02-11 11:22:01.361929,Boothby (SA),Labor,1.75
2022-02-11 11:22:01.361929,Grey (SA),Labor,12.00
2022-02-11 11:22:01.361929,Kingston (SA),Labor,1.02
2022-02-11 11:22:01.361929,Makin (SA),Labor,1.05
2022-02-11 11:22:01.361929,Mayo (SA),Labor,12.00
2022-02-11 11:22:01.361929,Spence (SA),Labor,1.01
2022-02-11 11:22:01.361929,Sturt (SA),Labor,4.05
2022-02-11 11:22:01.361929,Hindmarsh (SA),Labor,1.05
2022-02-11 11:22:01.361929,Bass (TAS),Labor,1.65
2022-02-11 11:22:01.361929,Clark (TAS),Labor,12.00
2022-02-11 11:22:01.361929,Lyons (TAS),Labor,1.08
2022-02-11 11:22:01.361929,Franklin (TAS),Labor,1.05
2022-02-11 11:22:01.361929,Braddon (TAS),Labor,1.88
2022-02-11 11:22:01.361929,Fenner (ACT),Labor,1.01
2022-02-11 11:22:01.361929,Bean (ACT),Labor,1.03
2022-02-11 11:22:01.361929,Canberra (ACT),Labor,1.01
2022-02-11 11:22:01.361929,Lingiari (NT),Labor,1.10
2022-02-11 11:22:01.361929,Solomon (NT),Labor,1.07
2022-02-11 11:22:01.361929,Banks (NSW),Green,34.00
2022-02-11 11:22:01.361929,Barton (NSW),Green,34.00
2022-02-11 11:22:01.361929,Bennelong (NSW),Green,34.00
2022-02-11 11:22:01.361929,Berowra (NSW),Green,34.00
2022-02-11 11:22:01.361929,Blaxland (NSW),Green,34.00
2022-02-11 11:22:01.361929,Bradfield (NSW),Green,34.00
2022-02-11 11:22:01.361929,Chifley (NSW),Green,34.00
2022-02-11 11:22:01.361929,Cook (NSW),Green,51.00
2022-02-11 11:22:01.361929,Cowper (NSW),Green,51.00
2022-02-11 11:22:01.361929,Cunningham (NSW),Green,34.00
2022-02-11 11:22:01.361929,Dobell (NSW),Green,34.00
2022-02-11 11:22:01.361929,Eden-Monaro (NSW),Green,51.00
2022-02-11 11:22:01.361929,Farrer (NSW),Green,61.00
2022-02-11 11:22:01.361929,Fowler (NSW),Green,51.00
2022-02-11 11:22:01.361929,Gilmore (NSW),Green,34.00
2022-02-11 11:22:01.361929,Grayndler (NSW),Green,14.00
2022-02-11 11:22:01.361929,Greenway (NSW),Green,34.00
2022-02-11 11:22:01.361929,Hughes (NSW),Green,91.00
2022-02-11 11:22:01.361929,Hume (NSW),Green,34.00
2022-02-11 11:22:01.361929,Hunter (NSW),Green,34.00
2022-02-11 11:22:01.361929,Kingsford Smith (NSW),Green,34.00
2022-02-11 11:22:01.361929,Lindsay (NSW),Green,34.00
2022-02-11 11:22:01.361929,Lyne (NSW),Green,34.00
2022-02-11 11:22:01.361929,Macarthur (NSW),Green,34.00
2022-02-11 11:22:01.361929,Mackellar (NSW),Green,34.00
2022-02-11 11:22:01.361929,Macquarie (NSW),Green,34.00
2022-02-11 11:22:01.361929,McMahon (NSW),Green,34.00
2022-02-11 11:22:01.361929,Mitchell (NSW),Green,34.00
2022-02-11 11:22:01.361929,New England (NSW),Green,51.00
2022-02-11 11:22:01.361929,Newcastle (NSW),Green,34.00
2022-02-11 11:22:01.361929,North Sydney (NSW),Green,34.00
2022-02-11 11:22:01.361929,Page (NSW),Green,51.00
2022-02-11 11:22:01.361929,Parkes (NSW),Green,34.00
2022-02-11 11:22:01.361929,Parramatta (NSW),Green,34.00
2022-02-11 11:22:01.361929,Paterson (NSW),Green,34.00
2022-02-11 11:22:01.361929,Reid (NSW),Green,34.00
2022-02-11 11:22:01.361929,Richmond (NSW),Green,21.00
2022-02-11 11:22:01.361929,Riverina (NSW),Green,34.00
2022-02-11 11:22:01.361929,Robertson (NSW),Green,34.00
2022-02-11 11:22:01.361929,Shortland (NSW),Green,34.00
2022-02-11 11:22:01.361929,Sydney (NSW),Green,21.00
2022-02-11 11:22:01.361929,Warringah (NSW),Green,51.00
2022-02-11 11:22:01.361929,Watson (NSW),Green,34.00
2022-02-11 11:22:01.361929,Wentworth (NSW),Green,15.00
2022-02-11 11:22:01.361929,Werriwa (NSW),Green,34.00
2022-02-11 11:22:01.361929,Whitlam (NSW),Green,34.00
2022-02-11 11:22:01.361929,Calare (NSW),Green,51.00
2022-02-11 11:22:01.361929,Aston (VIC),Green,34.00
2022-02-11 11:22:01.361929,Ballarat (VIC),Green,34.00
2022-02-11 11:22:01.361929,Bendigo (VIC),Green,34.00
2022-02-11 11:22:01.361929,Bruce (VIC),Green,34.00
2022-02-11 11:22:01.361929,Calwell (VIC),Green,34.00
2022-02-11 11:22:01.361929,Casey (VIC),Green,34.00
2022-02-11 11:22:01.361929,Chisholm (VIC),Green,34.00
2022-02-11 11:22:01.361929,Cooper (VIC),Green,6.00
2022-02-11 11:22:01.361929,Corangamite (VIC),Green,34.00
2022-02-11 11:22:01.361929,Corio (VIC),Green,34.00
2022-02-11 11:22:01.361929,Deakin (VIC),Green,34.00
2022-02-11 11:22:01.361929,Dunkley (VIC),Green,34.00
2022-02-11 11:22:01.361929,Flinders (VIC),Green,51.00
2022-02-11 11:22:01.361929,Fraser (VIC),Green,34.00
2022-02-11 11:22:01.361929,Gellibrand (VIC),Green,34.00
2022-02-11 11:22:01.361929,Gippsland (VIC),Green,34.00
2022-02-11 11:22:01.361929,Goldstein (VIC),Green,15.00
2022-02-11 11:22:01.361929,Gorton (VIC),Green,34.00
2022-02-11 11:22:01.361929,Hawke (VIC),Green,21.00
2022-02-11 11:22:01.361929,Higgins (VIC),Green,3.70
2022-02-11 11:22:01.361929,Holt (VIC),Green,34.00
2022-02-11 11:22:01.361929,Hotham (VIC),Green,34.00
2022-02-11 11:22:01.361929,Indi (VIC),Green,51.00
2022-02-11 11:22:01.361929,Isaacs (VIC),Green,34.00
2022-02-11 11:22:01.361929,Jagajaga (VIC),Green,34.00
2022-02-11 11:22:01.361929,Kooyong (VIC),Green,7.50
2022-02-11 11:22:01.361929,La Trobe (VIC),Green,34.00
2022-02-11 11:22:01.361929,Lalor (VIC),Green,34.00
2022-02-11 11:22:01.361929,Macnamara (VIC),Green,6.00
2022-02-11 11:22:01.361929,Mallee (VIC),Green,51.00
2022-02-11 11:22:01.361929,Maribyrnong (VIC),Green,34.00
2022-02-11 11:22:01.361929,McEwen (VIC),Green,34.00
2022-02-11 11:22:01.361929,Melbourne (VIC),Green,1.01
2022-02-11 11:22:01.361929,Menzies (VIC),Green,51.00
2022-02-11 11:22:01.361929,Monash (VIC),Green,51.00
2022-02-11 11:22:01.361929,Nicholls (VIC),Green,51.00
2022-02-11 11:22:01.361929,Scullin (VIC),Green,34.00
2022-02-11 11:22:01.361929,Wannon (VIC),Green,34.00
2022-02-11 11:22:01.361929,Wills (VIC),Green,8.00
2022-02-11 11:22:01.361929,Blair (QLD),Green,34.00
2022-02-11 11:22:01.361929,Bowman (QLD),Green,34.00
2022-02-11 11:22:01.361929,Bonner (QLD),Green,34.00
2022-02-11 11:22:01.361929,Brisbane (QLD),Green,8.00
2022-02-11 11:22:01.361929,Capriconia (QLD),Green,51.00
2022-02-11 11:22:01.361929,Dawson (QLD),Green,34.00
2022-02-11 11:22:01.361929,Dickson (QLD),Green,34.00
2022-02-11 11:22:01.361929,Fadden (QLD),Green,34.00
2022-02-11 11:22:01.361929,Fairfax (QLD),Green,34.00
2022-02-11 11:22:01.361929,Fisher (QLD),Green,34.00
2022-02-11 11:22:01.361929,Flynn (QLD),Green,34.00
2022-02-11 11:22:01.361929,Forde (QLD),Green,34.00
2022-02-11 11:22:01.361929,Griffith (QLD),Green,4.50
2022-02-11 11:22:01.361929,Groom (QLD),Green,34.00
2022-02-11 11:22:01.361929,Herbert (QLD),Green,51.00
2022-02-11 11:22:01.361929,Hinkler (QLD),Green,34.00
2022-02-11 11:22:01.361929,Kennedy (QLD),Green,91.00
2022-02-11 11:22:01.361929,Leichhardt (QLD),Green,34.00
2022-02-11 11:22:01.361929,Lilley (QLD),Green,51.00
2022-02-11 11:22:01.361929,Longman (QLD),Green,34.00
2022-02-11 11:22:01.361929,Maranoa (QLD),Green,34.00
2022-02-11 11:22:01.361929,McPherson (QLD),Green,34.00
2022-02-11 11:22:01.361929,Moncrieff (QLD),Green,34.00
2022-02-11 11:22:01.361929,Moreton (QLD),Green,34.00
2022-02-11 11:22:01.361929,Oxley (QLD),Green,51.00
2022-02-11 11:22:01.361929,Petrie (QLD),Green,34.00
2022-02-11 11:22:01.361929,Rankin (QLD),Green,34.00
2022-02-11 11:22:01.361929,Ryan (QLD),Green,18.00
2022-02-11 11:22:01.361929,Wide Bay (QLD),Green,51.00
2022-02-11 11:22:01.361929,Wright (QLD),Green,51.00
2022-02-11 11:22:01.361929,Brand (WA),Green,34.00
2022-02-11 11:22:01.361929,Burt (WA),Green,51.00
2022-02-11 11:22:01.361929,Canning (WA),Green,34.00
2022-02-11 11:22:01.361929,Cowan (WA),Green,34.00
2022-02-11 11:22:01.361929,Curtin (WA),Green,51.00
2022-02-11 11:22:01.361929,Durack (WA),Green,34.00
2022-02-11 11:22:01.361929,Forrest (WA),Green,34.00
2022-02-11 11:22:01.361929,Fremantle (WA),Green,34.00
2022-02-11 11:22:01.361929,Hasluck (WA),Green,34.00
2022-02-11 11:22:01.361929,Moore (WA),Green,34.00
2022-02-11 11:22:01.361929,O'Connor (WA),Green,34.00
2022-02-11 11:22:01.361929,Pearce (WA),Green,34.00
2022-02-11 11:22:01.361929,Perth (WA),Green,21.00
2022-02-11 11:22:01.361929,Swan (WA),Green,34.00
2022-02-11 11:22:01.361929,Tangney (WA),Green,34.00
2022-02-11 11:22:01.361929,Adelaide (SA),Green,21.00
2022-02-11 11:22:01.361929,Barker (SA),Green,21.00
2022-02-11 11:22:01.361929,Boothby (SA),Green,21.00
2022-02-11 11:22:01.361929,Grey (SA),Green,21.00
2022-02-11 11:22:01.361929,Kingston (SA),Green,21.00
